"year","sequence","rider_name","team_name","position"
2019,16,"Kallio, Mika","Red Bull KTM Factory Racing",14
2019,16,"Espargaro, Aleix","Aprilia Racing Team Gresini",15
2019,16,"Nakagami, Takaaki","LCR Honda IDEMITSU",16
2019,16,"Lorenzo, Jorge","Repsol Honda Team",17
2019,16,"Abraham, Karel","Reale Avintia Racing",18
2019,16,"Syahrin, Hafizh","Red Bull KTM Tech 3",19
2019,16,"Guintoli, Sylvain","Team SUZUKI ECSTAR",20
2019,17,"Marquez, Marc","Repsol Honda Team",1
2019,17,"Crutchlow, Cal","LCR Honda CASTROL",2
2019,17,"Miller, Jack","Pramac Racing",3
2019,17,"Bagnaia, Francesco","Pramac Racing",4
2019,17,"Mir, Joan","Team SUZUKI ECSTAR",5
2019,17,"Iannone, Andrea","Aprilia Racing Team Gresini",6
2019,17,"Dovizioso, Andrea","Ducati Team",7
2019,17,"Rossi, Valentino","Monster Energy Yamaha MotoGP",8
2019,17,"Rins, Alex","Team SUZUKI ECSTAR",9
2019,17,"Espargaro, Aleix","Aprilia Racing Team Gresini",10
2019,17,"Morbidelli, Franco","Petronas Yamaha SRT",11
2019,17,"Espargaro, Pol","Red Bull KTM Factory Racing",12
2019,17,"Zarco, Johann","LCR Honda IDEMITSU",13
2019,17,"Abraham, Karel","Reale Avintia Racing",14
2019,17,"Syahrin, Hafizh","Red Bull KTM Tech 3",15
2019,17,"Lorenzo, Jorge","Repsol Honda Team",16
2019,17,"Quartararo, Fabio","Petronas Yamaha SRT",-4
2019,17,"Petrucci, Danilo","Ducati Team",-4
2019,18,"Viñales, Maverick","Monster Energy Yamaha MotoGP",1
2019,18,"Marquez, Marc","Repsol Honda Team",2
2019,18,"Dovizioso, Andrea","Ducati Team",3
2019,18,"Rossi, Valentino","Monster Energy Yamaha MotoGP",4
2019,18,"Rins, Alex","Team SUZUKI ECSTAR",5
2019,18,"Morbidelli, Franco","Petronas Yamaha SRT",6
2019,18,"Quartararo, Fabio","Petronas Yamaha SRT",7
2019,18,"Miller, Jack","Pramac Racing",8
2019,18,"Petrucci, Danilo","Ducati Team",9
2019,18,"Mir, Joan","Team SUZUKI ECSTAR",10
2019,18,"Espargaro, Pol","Red Bull KTM Factory Racing",11
2019,18,"Bagnaia, Francesco","Pramac Racing",12
2019,18,"Espargaro, Aleix","Aprilia Racing Team Gresini",13
2019,18,"Lorenzo, Jorge","Repsol Honda Team",14
2019,18,"Kallio, Mika","Red Bull KTM Factory Racing",15
2019,18,"Syahrin, Hafizh","Red Bull KTM Tech 3",16
2019,18,"Abraham, Karel","Reale Avintia Racing",17
2019,19,"Marquez, Marc","Repsol Honda Team",1
2019,19,"Quartararo, Fabio","Petronas Yamaha SRT",2
2019,19,"Miller, Jack","Pramac Racing",3
2019,19,"Dovizioso, Andrea","Ducati Team",4
2019,19,"Rins, Alex","Team SUZUKI ECSTAR",5
2019,19,"Viñales, Maverick","Monster Energy Yamaha MotoGP",6
2019,19,"Mir, Joan","Team SUZUKI ECSTAR",7
2019,19,"Rossi, Valentino","Monster Energy Yamaha MotoGP",8
2019,19,"Espargaro, Aleix","Aprilia Racing Team Gresini",9
2019,19,"Espargaro, Pol","Red Bull KTM Factory Racing",10
2019,19,"Rabat, Tito","Reale Avintia Racing",11
2019,19,"Kallio, Mika","Red Bull KTM Factory Racing",12
2019,19,"Lorenzo, Jorge","Repsol Honda Team",13
2019,19,"Abraham, Karel","Reale Avintia Racing",14
2019,19,"Syahrin, Hafizh","Red Bull KTM Tech 3",15
2020,2,"Quartararo, Fabio","Petronas Yamaha SRT",1
2020,2,"Viñales, Maverick","Monster Energy Yamaha MotoGP",2
2020,2,"Dovizioso, Andrea","Ducati Team",3
2020,2,"Miller, Jack","Pramac Racing",4
2020,2,"Morbidelli, Franco","Petronas Yamaha SRT",5
2020,2,"Espargaro, Pol","Red Bull KTM Factory Racing",6
2020,2,"Bagnaia, Francesco","Pramac Racing",7
2020,2,"Oliveira, Miguel","Red Bull KTM Tech 3",8
2020,2,"Petrucci, Danilo","Ducati Team",9
2020,2,"Nakagami, Takaaki","LCR Honda IDEMITSU",10
2020,2,"Zarco, Johann","Hublot Reale Avintia Racing",11
2020,2,"Marquez, Alex","Repsol Honda Team",12
2020,2,"Binder, Brad","Red Bull KTM Factory Racing",13
2020,2,"Rabat, Tito","Hublot Reale Avintia Racing",14
2020,2,"Smith, Bradley","Aprilia Racing Team Gresini",15
2020,3,"Quartararo, Fabio","Petronas Yamaha SRT",1
2020,3,"Viñales, Maverick","Monster Energy Yamaha MotoGP",2
2020,3,"Rossi, Valentino","Monster Energy Yamaha MotoGP",3
2020,3,"Nakagami, Takaaki","LCR Honda IDEMITSU",4
2020,3,"Mir, Joan","Team SUZUKI ECSTAR",5
2020,3,"Dovizioso, Andrea","Ducati Team",6
2020,3,"Espargaro, Pol","Red Bull KTM Factory Racing",7
2020,3,"Marquez, Alex","Repsol Honda Team",8
2020,3,"Zarco, Johann","Hublot Reale Avintia",9
2020,3,"Rins, Alex","Team SUZUKI ECSTAR",10
2020,3,"Rabat, Tito","Hublot Reale Avintia",11
2020,3,"Smith, Bradley","Aprilia Racing Team Gresini",12
2020,3,"Crutchlow, Cal","LCR Honda CASTROL",13
2020,3,"Oliveira, Miguel","Red Bull KTM Tech 3",-4
2020,4,"Binder, Brad","Red Bull KTM Factory Racing",1
2020,4,"Morbidelli, Franco","Petronas Yamaha SRT",2
2020,4,"Zarco, Johann","Esponsorama Racing",3
2020,4,"Rins, Alex","Team SUZUKI ECSTAR",4
2020,4,"Rossi, Valentino","Monster Energy Yamaha MotoGP",5
2020,4,"Oliveira, Miguel","Red Bull KTM Tech 3",6
2020,4,"Quartararo, Fabio","Petronas Yamaha SRT",7
2020,4,"Nakagami, Takaaki","LCR Honda IDEMITSU",8
2020,4,"Miller, Jack","Pramac Racing",9
2020,4,"Espargaro, Aleix","Aprilia Racing Team Gresini",10
2020,4,"Dovizioso, Andrea","Ducati Team",11
2020,4,"Petrucci, Danilo","Ducati Team",12
2020,4,"Crutchlow, Cal","LCR Honda CASTROL",13
2020,4,"Viñales, Maverick","Monster Energy Yamaha MotoGP",14
2020,4,"Marquez, Alex","Repsol Honda Team",15
2020,4,"Rabat, Tito","Esponsorama Racing",16
2020,4,"Smith, Bradley","Aprilia Racing Team Gresini",17
2020,4,"Bradl, Stefan","Repsol Honda Team",18
2020,5,"Dovizioso, Andrea","Ducati Team",1
2020,5,"Mir, Joan","Team SUZUKI ECSTAR",2
2020,5,"Miller, Jack","Pramac Racing",3
2020,5,"Binder, Brad","Red Bull KTM Factory Racing",4
2020,5,"Rossi, Valentino","Monster Energy Yamaha MotoGP",5
2020,5,"Nakagami, Takaaki","LCR Honda IDEMITSU",6
2020,5,"Petrucci, Danilo","Ducati Team",7
2020,5,"Quartararo, Fabio","Petronas Yamaha SRT",8
2020,5,"Lecuona, Iker","Red Bull KTM Tech 3",9
2020,5,"Viñales, Maverick","Monster Energy Yamaha MotoGP",10
2020,5,"Espargaro, Aleix","Aprilia Racing Team Gresini",11
2020,5,"Pirro, Michele","Pramac Racing",12
2020,5,"Smith, Bradley","Aprilia Racing Team Gresini",13
2020,5,"Marquez, Alex","Repsol Honda Team",14
2020,5,"Crutchlow, Cal","LCR Honda CASTROL",15
2020,5,"Rabat, Tito","Esponsorama Racing",16
2020,5,"Bradl, Stefan","Repsol Honda Team",17
2020,6,"Oliveira, Miguel","Red Bull KTM Tech 3",1
2020,6,"Miller, Jack","Pramac Racing",2
2020,6,"Espargaro, Pol","Red Bull KTM Factory Racing",3
2020,6,"Mir, Joan","Team SUZUKI ECSTAR",4
2020,6,"Dovizioso, Andrea","Ducati Team",5
2020,6,"Rins, Alex","Team SUZUKI ECSTAR",6
2020,6,"Nakagami, Takaaki","LCR Honda IDEMITSU",7
2020,6,"Binder, Brad","Red Bull KTM Factory Racing",8
2020,6,"Rossi, Valentino","Monster Energy Yamaha MotoGP",9
2020,6,"Lecuona, Iker","Red Bull KTM Tech 3",10
2020,6,"Petrucci, Danilo","Ducati Team",11
2020,6,"Espargaro, Aleix","Aprilia Racing Team Gresini",12
2020,6,"Quartararo, Fabio","Petronas Yamaha SRT",13
2020,6,"Zarco, Johann","Esponsorama Racing",14
2020,6,"Morbidelli, Franco","Petronas Yamaha SRT",15
2020,6,"Marquez, Alex","Repsol Honda Team",16
2020,6,"Crutchlow, Cal","LCR Honda CASTROL",17
2020,6,"Bradl, Stefan","Repsol Honda Team",18
2020,6,"Smith, Bradley","Aprilia Racing Team Gresini",19
2020,6,"Pirro, Michele","Pramac Racing",20
2020,6,"Rabat, Tito","Esponsorama Racing",21
2020,6,"Viñales, Maverick","Monster Energy Yamaha MotoGP",-5
2020,7,"Morbidelli, Franco","Petronas Yamaha SRT",1
2020,7,"Bagnaia, Francesco","Pramac Racing",2
2020,7,"Mir, Joan","Team SUZUKI ECSTAR",3
2020,7,"Rossi, Valentino","Monster Energy Yamaha MotoGP",4
2020,7,"Rins, Alex","Team SUZUKI ECSTAR",5
2020,7,"Viñales, Maverick","Monster Energy Yamaha MotoGP",6
2020,7,"Dovizioso, Andrea","Ducati Team",7
2020,7,"Miller, Jack","Pramac Racing",8
2020,7,"Nakagami, Takaaki","LCR Honda IDEMITSU",9
2020,7,"Espargaro, Pol","Red Bull KTM Factory Racing",10
2020,7,"Oliveira, Miguel","Red Bull KTM Tech 3",11
2020,7,"Binder, Brad","Red Bull KTM Factory Racing",12
2020,7,"Espargaro, Aleix","Aprilia Racing Team Gresini",13
2020,7,"Lecuona, Iker","Red Bull KTM Tech 3",14
2020,7,"Zarco, Johann","Esponsorama Racing",15
2020,7,"Petrucci, Danilo","Ducati Team",16
2020,7,"Marquez, Alex","Repsol Honda Team",17
2020,7,"Bradl, Stefan","Repsol Honda Team",18
2020,7,"Smith, Bradley","Aprilia Racing Team Gresini",19
2020,8,"Viñales, Maverick","Monster Energy Yamaha MotoGP",1
2020,8,"Mir, Joan","Team SUZUKI ECSTAR",2
2020,8,"Espargaro, Pol","Red Bull KTM Factory Racing",3
2020,8,"Quartararo, Fabio","Petronas Yamaha SRT",4
2020,8,"Oliveira, Miguel","Red Bull KTM Tech 3",5
2020,8,"Nakagami, Takaaki","LCR Honda IDEMITSU",6
2020,8,"Marquez, Alex","Repsol Honda Team",7
2020,8,"Dovizioso, Andrea","Ducati Team",8
2020,8,"Morbidelli, Franco","Petronas Yamaha SRT",9
2020,8,"Petrucci, Danilo","Ducati Team",10
2020,8,"Zarco, Johann","Esponsorama Racing",11
2020,8,"Rins, Alex","Team SUZUKI ECSTAR",12
2020,8,"Smith, Bradley","Aprilia Racing Team Gresini",13
2020,8,"Espargaro, Aleix","Aprilia Racing Team Gresini",-4
2020,9,"Quartararo, Fabio","Petronas Yamaha SRT",1
2020,9,"Mir, Joan","Team SUZUKI ECSTAR",2
2020,9,"Rins, Alex","Team SUZUKI ECSTAR",3
2020,9,"Morbidelli, Franco","Petronas Yamaha SRT",4
2020,9,"Miller, Jack","Pramac Racing",5
2020,9,"Bagnaia, Francesco","Pramac Racing",6
2020,9,"Nakagami, Takaaki","LCR Honda IDEMITSU",7
2020,9,"Petrucci, Danilo","Ducati Team",8
2020,9,"Viñales, Maverick","Monster Energy Yamaha MotoGP",9
2020,9,"Crutchlow, Cal","LCR Honda CASTROL",10
2020,9,"Binder, Brad","Red Bull KTM Factory Racing",11
2020,9,"Espargaro, Aleix","Aprilia Racing Team Gresini",12
2020,9,"Marquez, Alex","Repsol Honda Team",13
2020,9,"Lecuona, Iker","Red Bull KTM Tech 3",14
2020,9,"Rabat, Tito","Esponsorama Racing",15
2020,9,"Smith, Bradley","Aprilia Racing Team Gresini",16
2020,9,"Bradl, Stefan","Repsol Honda Team",17
2020,9,"Zarco, Johann","Esponsorama Racing",-4
2020,9,"Dovizioso, Andrea","Ducati Team",-4
2020,10,"Petrucci, Danilo","Ducati Team",1
2020,10,"Marquez, Alex","Repsol Honda Team",2
2020,10,"Espargaro, Pol","Red Bull KTM Factory Racing",3
2020,10,"Dovizioso, Andrea","Ducati Team",4
2020,10,"Zarco, Johann","Esponsorama Racing",5
2020,10,"Oliveira, Miguel","Red Bull KTM Tech 3",6
2020,10,"Nakagami, Takaaki","LCR Honda IDEMITSU",7
2020,10,"Bradl, Stefan","Repsol Honda Team",8
2020,10,"Quartararo, Fabio","Petronas Yamaha SRT",9
2020,10,"Viñales, Maverick","Monster Energy Yamaha MotoGP",10
2020,10,"Mir, Joan","Team SUZUKI ECSTAR",11
2020,10,"Binder, Brad","Red Bull KTM Factory Racing",12
2020,10,"Bagnaia, Francesco","Pramac Racing",13
2020,10,"Espargaro, Aleix","Aprilia Racing Team Gresini",14
2020,10,"Lecuona, Iker","Red Bull KTM Tech 3",15
2020,10,"Rins, Alex","Team SUZUKI ECSTAR",-5
2020,10,"Rossi, Valentino","Monster Energy Yamaha MotoGP",-4
2020,11,"Rins, Alex","Team SUZUKI ECSTAR",1
2020,11,"Marquez, Alex","Repsol Honda Team",2
2020,11,"Mir, Joan","Team SUZUKI ECSTAR",3
2020,11,"Viñales, Maverick","Monster Energy Yamaha MotoGP",4
2020,11,"Nakagami, Takaaki","LCR Honda IDEMITSU",5
2020,11,"Morbidelli, Franco","Petronas Yamaha SRT",6
2020,11,"Dovizioso, Andrea","Ducati Team",7
2020,11,"Crutchlow, Cal","LCR Honda CASTROL",8
2020,11,"Miller, Jack","Pramac Racing",9
2020,11,"Zarco, Johann","Esponsorama Racing",10
2020,11,"Binder, Brad","Red Bull KTM Factory Racing",11
2020,11,"Espargaro, Pol","Red Bull KTM Factory Racing",12
2020,11,"Espargaro, Aleix","Aprilia Racing Team Gresini",13
2020,11,"Lecuona, Iker","Red Bull KTM Tech 3",14
2020,11,"Petrucci, Danilo","Ducati Team",15
2020,11,"Oliveira, Miguel","Red Bull KTM Tech 3",16
2020,11,"Bradl, Stefan","Repsol Honda Team",17
2020,11,"Quartararo, Fabio","Petronas Yamaha SRT",18
2020,11,"Smith, Bradley","Aprilia Racing Team Gresini",19
2020,11,"Rabat, Tito","Esponsorama Racing",20
2020,12,"Morbidelli, Franco","Petronas Yamaha SRT",1
2020,12,"Rins, Alex","Team SUZUKI ECSTAR",2
2020,12,"Mir, Joan","Team SUZUKI ECSTAR",3
2020,12,"Espargaro, Pol","Red Bull KTM Factory Racing",4
2020,12,"Zarco, Johann","Esponsorama Racing",5
2020,12,"Oliveira, Miguel","Red Bull KTM Tech 3",6
2020,12,"Viñales, Maverick","Monster Energy Yamaha MotoGP",7
2020,12,"Quartararo, Fabio","Petronas Yamaha SRT",8
2020,12,"Lecuona, Iker","Red Bull KTM Tech 3",9
2020,12,"Petrucci, Danilo","Ducati Team",10
2020,12,"Crutchlow, Cal","LCR Honda CASTROL",11
2020,12,"Bradl, Stefan","Repsol Honda Team",12
2020,12,"Dovizioso, Andrea","Ducati Team",13
2020,12,"Rabat, Tito","Esponsorama Racing",14
2020,12,"Smith, Bradley","Aprilia Racing Team Gresini",15
2020,12,"Nakagami, Takaaki","LCR Honda IDEMITSU",-4
2020,12,"Miller, Jack","Pramac Racing",-4
2020,12,"Binder, Brad","Red Bull KTM Factory Racing",-4
2020,13,"Mir, Joan","Team SUZUKI ECSTAR",1
2020,13,"Rins, Alex","Team SUZUKI ECSTAR",2
2020,13,"Espargaro, Pol","Red Bull KTM Factory Racing",3
2020,13,"Nakagami, Takaaki","LCR Honda IDEMITSU",4
2020,13,"Oliveira, Miguel","Red Bull KTM Tech 3",5
2020,13,"Miller, Jack","Pramac Racing",6
2020,13,"Binder, Brad","Red Bull KTM Factory Racing",7
2020,13,"Dovizioso, Andrea","Ducati Team",8
2020,13,"Zarco, Johann","Esponsorama Racing",9
2020,13,"Petrucci, Danilo","Ducati Team",10
2020,13,"Morbidelli, Franco","Petronas Yamaha SRT",11
2020,13,"Bradl, Stefan","Repsol Honda Team",12
2020,13,"Viñales, Maverick","Monster Energy Yamaha MotoGP",13
2020,13,"Quartararo, Fabio","Petronas Yamaha SRT",14
2020,13,"Espargaro, Aleix","Aprilia Racing Team Gresini",-4
2020,14,"Morbidelli, Franco","Petronas Yamaha SRT",1
2020,14,"Miller, Jack","Pramac Racing",2
2020,14,"Espargaro, Pol","Red Bull KTM Factory Racing",3
2020,14,"Rins, Alex","Team SUZUKI ECSTAR",4
2020,14,"Binder, Brad","Red Bull KTM Factory Racing",5
2020,14,"Oliveira, Miguel","Red Bull KTM Tech 3",6
2020,14,"Mir, Joan","Team SUZUKI ECSTAR",7
2020,14,"Dovizioso, Andrea","Ducati Team",8
2020,14,"Espargaro, Aleix","Aprilia Racing Team Gresini",9
2020,14,"Viñales, Maverick","Monster Energy Yamaha MotoGP",10
2020,14,"Bagnaia, Francesco","Pramac Racing",11
2020,14,"Rossi, Valentino","Monster Energy Yamaha MotoGP",12
2020,14,"Crutchlow, Cal","LCR Honda CASTROL",13
2020,14,"Bradl, Stefan","Repsol Honda Team",14
2020,14,"Petrucci, Danilo","Ducati Team",15
2020,14,"Marquez, Alex","Repsol Honda Team",16
2020,14,"Rabat, Tito","Esponsorama Racing",17
2020,14,"Savadori, Lorenzo","Aprilia Racing Team Gresini",18
2020,15,"Oliveira, Miguel","Red Bull KTM Tech 3",1
2020,15,"Miller, Jack","Pramac Racing",2
2020,15,"Morbidelli, Franco","Petronas Yamaha SRT",3
2020,15,"Espargaro, Pol","Red Bull KTM Factory Racing",4
2020,15,"Nakagami, Takaaki","LCR Honda IDEMITSU",5
2020,15,"Dovizioso, Andrea","Ducati Team",6
2020,15,"Bradl, Stefan","Repsol Honda Team",7
2020,15,"Espargaro, Aleix","Aprilia Racing Team Gresini",8
2020,15,"Marquez, Alex","Repsol Honda Team",9
2020,15,"Zarco, Johann","Esponsorama Racing",10
2020,15,"Viñales, Maverick","Monster Energy Yamaha MotoGP",11
2020,15,"Rossi, Valentino","Monster Energy Yamaha MotoGP",12
2020,15,"Crutchlow, Cal","LCR Honda CASTROL",13
2020,15,"Quartararo, Fabio","Petronas Yamaha SRT",14
2020,15,"Rins, Alex","Team SUZUKI ECSTAR",15
2020,15,"Petrucci, Danilo","Ducati Team",16
2020,15,"Kallio, Mika","Red Bull KTM Tech 3",17
2020,15,"Rabat, Tito","Esponsorama Racing",18
2020,15,"Bagnaia, Francesco","Pramac Racing",-4
2021,1,"Viñales, Maverick","Monster Energy Yamaha MotoGP",1
2021,1,"Zarco, Johann","Pramac Racing",2
2021,1,"Bagnaia, Francesco","Ducati Lenovo Team",3
2021,1,"Mir, Joan","Team SUZUKI ECSTAR",4
2021,1,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",5
2021,1,"Rins, Alex","Team SUZUKI ECSTAR",6
2021,1,"Espargaro, Aleix","Aprilia Racing Team Gresini",7
2021,1,"Espargaro, Pol","Repsol Honda Team",8
2021,1,"Miller, Jack","Ducati Lenovo Team",9
2021,1,"Bastianini, Enea","Esponsorama Racing",10
2021,1,"Bradl, Stefan","Repsol Honda Team",11
2021,1,"Rossi, Valentino","Petronas Yamaha SRT",12
2021,1,"Oliveira, Miguel","Red Bull KTM Factory Racing",13
2021,1,"Binder, Brad","Red Bull KTM Factory Racing",14
2021,1,"Martin, Jorge","Pramac Racing",15
2021,1,"Marini, Luca","SKY VR46 Esponsorama",16
2021,1,"Lecuona, Iker","Tech 3 KTM Factory Racing",17
2021,1,"Morbidelli, Franco","Petronas Yamaha SRT",18
2021,1,"Savadori, Lorenzo","Aprilia Racing Team Gresini",19
2021,1,"Petrucci, Danilo","Tech 3 KTM Factory Racing",-4
2021,2,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",1
2021,2,"Zarco, Johann","Pramac Racing",2
2021,2,"Martin, Jorge","Pramac Racing",3
2021,2,"Rins, Alex","Team SUZUKI ECSTAR",4
2021,2,"Viñales, Maverick","Monster Energy Yamaha MotoGP",5
2021,2,"Bagnaia, Francesco","Ducati Lenovo Team",6
2021,2,"Mir, Joan","Team SUZUKI ECSTAR",7
2021,2,"Binder, Brad","Red Bull KTM Factory Racing",8
2021,2,"Miller, Jack","Ducati Lenovo Team",9
2021,2,"Espargaro, Aleix","Aprilia Racing Team Gresini",10
2021,2,"Bastianini, Enea","Avintia Esponsorama",11
2021,2,"Morbidelli, Franco","Petronas Yamaha SRT",12
2021,2,"Espargaro, Pol","Repsol Honda Team",13
2021,2,"Bradl, Stefan","Repsol Honda Team",14
2021,2,"Oliveira, Miguel","Red Bull KTM Factory Racing",15
2021,2,"Rossi, Valentino","Petronas Yamaha SRT",16
2021,2,"Nakagami, Takaaki","LCR Honda IDEMITSU",17
2021,2,"Marini, Luca","SKY VR46 Avintia",18
2021,2,"Petrucci, Danilo","Tech 3 KTM Factory Racing",19
2021,2,"Savadori, Lorenzo","Aprilia Racing Team Gresini",20
2021,3,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",1
2021,3,"Bagnaia, Francesco","Ducati Lenovo Team",2
2021,3,"Mir, Joan","Team SUZUKI ECSTAR",3
2021,3,"Morbidelli, Franco","Petronas Yamaha SRT",4
2021,3,"Binder, Brad","Red Bull KTM Factory Racing",5
2021,3,"Espargaro, Aleix","Aprilia Racing Team Gresini",6
2021,3,"Marquez, Marc","Repsol Honda Team",7
2021,3,"Marquez, Alex","LCR Honda CASTROL",8
2021,3,"Bastianini, Enea","Avintia Esponsorama",9
2021,3,"Nakagami, Takaaki","LCR Honda IDEMITSU",10
2021,3,"Viñales, Maverick","Monster Energy Yamaha MotoGP",11
2021,3,"Marini, Luca","SKY VR46 Avintia",12
2021,3,"Petrucci, Danilo","Tech 3 KTM Factory Racing",13
2021,3,"Savadori, Lorenzo","Aprilia Racing Team Gresini",14
2021,3,"Lecuona, Iker","Tech 3 KTM Factory Racing",15
2021,3,"Oliveira, Miguel","Red Bull KTM Factory Racing",16
2021,4,"Miller, Jack","Ducati Lenovo Team",1
2021,4,"Bagnaia, Francesco","Ducati Lenovo Team",2
2021,4,"Morbidelli, Franco","Petronas Yamaha SRT",3
2021,4,"Nakagami, Takaaki","LCR Honda IDEMITSU",4
2021,4,"Mir, Joan","Team SUZUKI ECSTAR",5
2021,4,"Espargaro, Aleix","Aprilia Racing Team Gresini",6
2021,4,"Viñales, Maverick","Monster Energy Yamaha MotoGP",7
2021,4,"Zarco, Johann","Pramac Racing",8
2021,4,"Marquez, Marc","Repsol Honda Team",9
2021,4,"Espargaro, Pol","Repsol Honda Team",10
2021,4,"Oliveira, Miguel","Red Bull KTM Factory Racing",11
2021,4,"Bradl, Stefan","Honda HRC",12
2021,4,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",13
2021,4,"Petrucci, Danilo","Tech 3 KTM Factory Racing",14
2021,4,"Marini, Luca","SKY VR46 Avintia",15
2021,4,"Rossi, Valentino","Petronas Yamaha SRT",16
2021,4,"Lecuona, Iker","Tech 3 KTM Factory Racing",17
2021,4,"Rabat, Tito","Pramac Racing",18
2021,4,"Savadori, Lorenzo","Aprilia Racing Team Gresini",19
2021,4,"Rins, Alex","Team SUZUKI ECSTAR",20
2021,4,"Marquez, Alex","LCR Honda CASTROL",-4
2021,5,"Miller, Jack","Ducati Lenovo Team",1
2021,5,"Zarco, Johann","Pramac Racing",2
2021,5,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",3
2021,5,"Bagnaia, Francesco","Ducati Lenovo Team",4
2021,5,"Petrucci, Danilo","Tech 3 KTM Factory Racing",5
2021,5,"Marquez, Alex","LCR Honda CASTROL",6
2021,5,"Nakagami, Takaaki","LCR Honda IDEMITSU",7
2021,5,"Espargaro, Pol","Repsol Honda Team",8
2021,5,"Lecuona, Iker","Tech 3 KTM Factory Racing",9
2021,5,"Viñales, Maverick","Monster Energy Yamaha MotoGP",10
2021,5,"Rossi, Valentino","Petronas Yamaha SRT",11
2021,5,"Marini, Luca","SKY VR46 Avintia",12
2021,5,"Binder, Brad","Red Bull KTM Factory Racing",13
2021,5,"Bastianini, Enea","Avintia Esponsorama",14
2021,5,"Rabat, Tito","Pramac Racing",15
2021,5,"Morbidelli, Franco","Petronas Yamaha SRT",16
2021,6,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",1
2021,6,"Oliveira, Miguel","Red Bull KTM Factory Racing",2
2021,6,"Mir, Joan","Team SUZUKI ECSTAR",3
2021,6,"Zarco, Johann","Pramac Racing",4
2021,6,"Binder, Brad","Red Bull KTM Factory Racing",5
2021,6,"Miller, Jack","Ducati Lenovo Team",6
2021,6,"Espargaro, Aleix","Aprilia Racing Team Gresini",7
2021,6,"Viñales, Maverick","Monster Energy Yamaha MotoGP",8
2021,6,"Petrucci, Danilo","Tech 3 KTM Factory Racing",9
2021,6,"Rossi, Valentino","Petronas Yamaha SRT",10
2021,6,"Lecuona, Iker","Tech 3 KTM Factory Racing",11
2021,6,"Espargaro, Pol","Repsol Honda Team",12
2021,6,"Pirro, Michele","Pramac Racing",13
2021,6,"Marquez, Alex","LCR Honda CASTROL",14
2021,6,"Savadori, Lorenzo","Aprilia Racing Team Gresini",15
2021,6,"Morbidelli, Franco","Petronas Yamaha SRT",16
2021,6,"Marini, Luca","SKY VR46 Avintia",17
2021,6,"Bastianini, Enea","Avintia Esponsorama",-4
2021,7,"Oliveira, Miguel","Red Bull KTM Factory Racing",1
2021,7,"Zarco, Johann","Pramac Racing",2
2021,7,"Miller, Jack","Ducati Lenovo Team",3
2021,7,"Mir, Joan","Team SUZUKI ECSTAR",4
2021,7,"Viñales, Maverick","Monster Energy Yamaha MotoGP",5
2021,7,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",6
2021,7,"Bagnaia, Francesco","Ducati Lenovo Team",7
2021,7,"Binder, Brad","Red Bull KTM Factory Racing",8
2021,7,"Morbidelli, Franco","Petronas Yamaha SRT",9
2021,7,"Bastianini, Enea","Avintia Esponsorama",10
2021,7,"Marquez, Alex","LCR Honda CASTROL",11
2021,7,"Marini, Luca","SKY VR46 Avintia",12
2021,7,"Nakagami, Takaaki","LCR Honda IDEMITSU",13
2021,7,"Martin, Jorge","Pramac Racing",14
2021,7,"Savadori, Lorenzo","Aprilia Racing Team Gresini",15
2021,8,"Marquez, Marc","Repsol Honda Team",1
2021,8,"Oliveira, Miguel","Red Bull KTM Factory Racing",2
2021,8,"Quartararo, Fabio","Monster Energy Yamaha MotoGP",3
2021,8,"Binder, Brad","Red Bull KTM Factory Racing",4
2021,8,"Bagnaia, Francesco","Ducati Lenovo Team",5
2021,8,"Miller, Jack","Ducati Lenovo Team",6
2021,8,"Espargaro, Aleix","Aprilia Racing Team Gresini",7
2021,8,"Zarco, Johann","Pramac Racing",8
2021,8,"Mir, Joan","Team SUZUKI ECSTAR",9
2021,8,"Espargaro, Pol","Repsol Honda Team",10
2021,8,"Rins, Alex","Team SUZUKI ECSTAR",11
2021,8,"Martin, Jorge","Pramac Racing",12
2021,8,"Nakagami, Takaaki","LCR Honda IDEMITSU",13
2021,8,"Rossi, Valentino","Petronas Yamaha SRT",14
